[DEBUG] 2020-04-28 15:53:46.376 [http-nio-8080-exec-4] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-04-28 15:53:46.422 [http-nio-8080-exec-4] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-04-28 15:53:46.443 [http-nio-8080-exec-4] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-04-28 15:53:46.704 [http-nio-8080-exec-4] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-04-28 15:53:46.712 [http-nio-8080-exec-4] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-04-28 15:53:47.109 [http-nio-8080-exec-4] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-04-28 15:53:48.089 [http-nio-8080-exec-4] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-04-28 15:53:48.162 [http-nio-8080-exec-4] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-04-28 15:53:48.164 [http-nio-8080-exec-4] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-04-28 15:53:52.978 [http-nio-8080-exec-4] AbstractEntityPersister -  Insert 0: insert into USERS (auto_fwd_incomplete_tasks, user_name, user_password, id) values (?, ?, ?, ?)
[DEBUG] 2020-04-28 15:53:52.978 [http-nio-8080-exec-4] AbstractEntityPersister -  Update 0: update USERS set auto_fwd_incomplete_tasks=?, user_name=?, user_password=? where id=?
[DEBUG] 2020-04-28 15:53:52.978 [http-nio-8080-exec-4] AbstractEntityPersister -  Delete 0: delete from USERS where id=?
[DEBUG] 2020-04-28 15:53:52.978 [http-nio-8080-exec-4] AbstractEntityPersister -  Identity insert: insert into USERS (auto_fwd_incomplete_tasks, user_name, user_password) values (?, ?, ?)
[DEBUG] 2020-04-28 15:53:52.978 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6998a62d]
[DEBUG] 2020-04-28 15:53:52.978 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : autoFwdIncompleteTasks
[DEBUG] 2020-04-28 15:53:52.978 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events
[DEBUG] 2020-04-28 15:53:52.978 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@1568a827]
[DEBUG] 2020-04-28 15:53:52.978 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5461e598]
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events.date
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events.endTime
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events.name
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events.notes
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events.startTime
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events.user
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Property path deemed to be circular : events.user
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : roles
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@4d96b6e1]
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1600c7ee]
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : roles.roleName
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : roles.user
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Property path deemed to be circular : roles.user
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : roles.userName
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@57cb8924]
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:6> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@47e41b84]
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.date
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.frequency
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.lastDateCompleted
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.name
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.notes
[DEBUG] 2020-04-28 15:53:52.979 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.user
[DEBUG] 2020-04-28 15:53:52.980 [http-nio-8080-exec-4] MetamodelGraphWalker - Property path deemed to be circular : tasks.user
[DEBUG] 2020-04-28 15:53:52.980 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.weeklyTaskDayOfWeek
[DEBUG] 2020-04-28 15:53:52.980 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : userName
[DEBUG] 2020-04-28 15:53:52.980 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : userPassword
[DEBUG] 2020-04-28 15:53:52.980 [http-nio-8080-exec-4] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-04-28 15:53:52.980 [http-nio-8080-exec-4] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-04-28 15:53:52.983 [http-nio-8080-exec-4] LoadPlanTreePrinter - LoadPlan(entity=com.tasktracker.entity.User)
    - Returns
       - EntityReturnImpl(entity=com.tasktracker.entity.User, querySpaceUid=<gen:0>, path=com.tasktracker.entity.User)
          - CollectionAttributeFetchImpl(collection=com.tasktracker.entity.User.events, querySpaceUid=<gen:1>, path=com.tasktracker.entity.User.events)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.tasktracker.entity.Event, querySpaceUid=<gen:2>, path=com.tasktracker.entity.User.events.<elements>)
          - CollectionAttributeFetchImpl(collection=com.tasktracker.entity.User.roles, querySpaceUid=<gen:3>, path=com.tasktracker.entity.User.roles)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.tasktracker.entity.Role, querySpaceUid=<gen:4>, path=com.tasktracker.entity.User.roles.<elements>)
          - CollectionAttributeFetchImpl(collection=com.tasktracker.entity.User.tasks, querySpaceUid=<gen:5>, path=com.tasktracker.entity.User.tasks)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.tasktracker.entity.Task, querySpaceUid=<gen:6>, path=com.tasktracker.entity.User.tasks.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.tasktracker.entity.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {id1_3_0_}
          - JOIN (JoinDefinedByMetadata(events)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=com.tasktracker.entity.User.events)
                - SQL table alias mapping - events1_
                - alias suffix - 1_
                - suffixed key columns - {user_id7_0_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id1_0_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.tasktracker.entity.Event)
                      - SQL table alias mapping - events1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_0_2_}
          - JOIN (JoinDefinedByMetadata(roles)) : <gen:0> -> <gen:3>
             - CollectionQuerySpaceImpl(uid=<gen:3>, collection=com.tasktracker.entity.User.roles)
                - SQL table alias mapping - roles2_
                - alias suffix - 3_
                - suffixed key columns - {user_id4_2_3_}
                - entity-element alias suffix - 4_
                - 4_entity-element suffixed key columns - id1_2_4_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:3> -> <gen:4>
                   - EntityQuerySpaceImpl(uid=<gen:4>, entity=com.tasktracker.entity.Role)
                      - SQL table alias mapping - roles2_
                      - alias suffix - 4_
                      - suffixed key columns - {id1_2_4_}
          - JOIN (JoinDefinedByMetadata(tasks)) : <gen:0> -> <gen:5>
             - CollectionQuerySpaceImpl(uid=<gen:5>, collection=com.tasktracker.entity.User.tasks)
                - SQL table alias mapping - tasks3_
                - alias suffix - 5_
                - suffixed key columns - {user_id8_1_5_}
                - entity-element alias suffix - 6_
                - 6_entity-element suffixed key columns - id1_1_6_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:5> -> <gen:6>
                   - EntityQuerySpaceImpl(uid=<gen:6>, entity=com.tasktracker.entity.Task)
                      - SQL table alias mapping - tasks3_
                      - alias suffix - 6_
                      - suffixed key columns - {id1_1_6_}

[DEBUG] 2020-04-28 15:53:52.983 [http-nio-8080-exec-4] EntityLoader - Static select for entity com.tasktracker.entity.User [NONE]: select user0_.id as id1_3_0_, user0_.auto_fwd_incomplete_tasks as auto_fwd2_3_0_, user0_.user_name as user_nam3_3_0_, user0_.user_password as user_pas4_3_0_, events1_.user_id as user_id7_0_1_, events1_.id as id1_0_1_, events1_.id as id1_0_2_, events1_.date as date2_0_2_, events1_.end_time as end_time3_0_2_, events1_.name as name4_0_2_, events1_.notes as notes5_0_2_, events1_.start_time as start_ti6_0_2_, events1_.user_id as user_id7_0_2_, roles2_.user_id as user_id4_2_3_, roles2_.id as id1_2_3_, roles2_.id as id1_2_4_, roles2_.role_name as role_nam2_2_4_, roles2_.user_id as user_id4_2_4_, roles2_.user_name as user_nam3_2_4_, tasks3_.user_id as user_id8_1_5_, tasks3_.id as id1_1_5_, tasks3_.id as id1_1_6_, tasks3_.date as date2_1_6_, tasks3_.frequency as frequenc3_1_6_, tasks3_.last_date_completed as last_dat4_1_6_, tasks3_.name as name5_1_6_, tasks3_.notes as notes6_1_6_, tasks3_.user_id as user_id8_1_6_, tasks3_.weekly_DOW as weekly_D7_1_6_ from USERS user0_ left outer join EVENT events1_ on user0_.id=events1_.user_id left outer join USER_ROLES roles2_ on user0_.id=roles2_.user_id left outer join TASK tasks3_ on user0_.id=tasks3_.user_id where user0_.id=?
[DEBUG] 2020-04-28 15:53:52.983 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@47a02c36]
[DEBUG] 2020-04-28 15:53:52.983 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : autoFwdIncompleteTasks
[DEBUG] 2020-04-28 15:53:52.983 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events
[DEBUG] 2020-04-28 15:53:52.983 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@157eba40]
[DEBUG] 2020-04-28 15:53:52.983 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@11a29eaf]
[DEBUG] 2020-04-28 15:53:52.984 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events.date
[DEBUG] 2020-04-28 15:53:52.984 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events.endTime
[DEBUG] 2020-04-28 15:53:52.984 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events.name
[DEBUG] 2020-04-28 15:53:52.984 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events.notes
[DEBUG] 2020-04-28 15:53:52.984 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events.startTime
[DEBUG] 2020-04-28 15:53:52.984 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : events.user
[DEBUG] 2020-04-28 15:53:52.984 [http-nio-8080-exec-4] MetamodelGraphWalker - Property path deemed to be circular : events.user
[DEBUG] 2020-04-28 15:53:52.985 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : roles
[DEBUG] 2020-04-28 15:53:52.985 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6ef4575a]
[DEBUG] 2020-04-28 15:53:52.985 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6ba6ebcd]
[DEBUG] 2020-04-28 15:53:52.985 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : roles.roleName
[DEBUG] 2020-04-28 15:53:52.985 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : roles.user
[DEBUG] 2020-04-28 15:53:52.985 [http-nio-8080-exec-4] MetamodelGraphWalker - Property path deemed to be circular : roles.user
[DEBUG] 2020-04-28 15:53:52.985 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : roles.userName
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@1286109d]
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:6> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4e226983]
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.date
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.frequency
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.lastDateCompleted
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.name
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.notes
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.user
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] MetamodelGraphWalker - Property path deemed to be circular : tasks.user
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : tasks.weeklyTaskDayOfWeek
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : userName
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : userPassword
[DEBUG] 2020-04-28 15:53:52.986 [http-nio-8080-exec-4] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-04-28 15:53:52.987 [http-nio-8080-exec-4] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-04-28 15:53:52.989 [http-nio-8080-exec-4] LoadPlanTreePrinter - LoadPlan(entity=com.tasktracker.entity.User)
    - Returns
       - EntityReturnImpl(entity=com.tasktracker.entity.User, querySpaceUid=<gen:0>, path=com.tasktracker.entity.User)
          - CollectionAttributeFetchImpl(collection=com.tasktracker.entity.User.events, querySpaceUid=<gen:1>, path=com.tasktracker.entity.User.events)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.tasktracker.entity.Event, querySpaceUid=<gen:2>, path=com.tasktracker.entity.User.events.<elements>)
          - CollectionAttributeFetchImpl(collection=com.tasktracker.entity.User.roles, querySpaceUid=<gen:3>, path=com.tasktracker.entity.User.roles)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.tasktracker.entity.Role, querySpaceUid=<gen:4>, path=com.tasktracker.entity.User.roles.<elements>)
          - CollectionAttributeFetchImpl(collection=com.tasktracker.entity.User.tasks, querySpaceUid=<gen:5>, path=com.tasktracker.entity.User.tasks)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.tasktracker.entity.Task, querySpaceUid=<gen:6>, path=com.tasktracker.entity.User.tasks.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.tasktracker.entity.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {id1_3_0_}
          - JOIN (JoinDefinedByMetadata(events)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=com.tasktracker.entity.User.events)
                - SQL table alias mapping - events1_
                - alias suffix - 1_
                - suffixed key columns - {user_id7_0_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id1_0_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.tasktracker.entity.Event)
                      - SQL table alias mapping - events1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_0_2_}
          - JOIN (JoinDefinedByMetadata(roles)) : <gen:0> -> <gen:3>
             - CollectionQuerySpaceImpl(uid=<gen:3>, collection=com.tasktracker.entity.User.roles)
                - SQL table alias mapping - roles2_
                - alias suffix - 3_
                - suffixed key columns - {user_id4_2_3_}
                - entity-element alias suffix - 4_
                - 4_entity-element suffixed key columns - id1_2_4_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:3> -> <gen:4>
                   - EntityQuerySpaceImpl(uid=<gen:4>, entity=com.tasktracker.entity.Role)
                      - SQL table alias mapping - roles2_
                      - alias suffix - 4_
                      - suffixed key columns - {id1_2_4_}
          - JOIN (JoinDefinedByMetadata(tasks)) : <gen:0> -> <gen:5>
             - CollectionQuerySpaceImpl(uid=<gen:5>, collection=com.tasktracker.entity.User.tasks)
                - SQL table alias mapping - tasks3_
                - alias suffix - 5_
                - suffixed key columns - {user_id8_1_5_}
                - entity-element alias suffix - 6_
                - 6_entity-element suffixed key columns - id1_1_6_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:5> -> <gen:6>
                   - EntityQuerySpaceImpl(uid=<gen:6>, entity=com.tasktracker.entity.Task)
                      - SQL table alias mapping - tasks3_
                      - alias suffix - 6_
                      - suffixed key columns - {id1_1_6_}

[DEBUG] 2020-04-28 15:53:52.989 [http-nio-8080-exec-4] EntityLoader - Static select for entity com.tasktracker.entity.User [READ]: select user0_.id as id1_3_0_, user0_.auto_fwd_incomplete_tasks as auto_fwd2_3_0_, user0_.user_name as user_nam3_3_0_, user0_.user_password as user_pas4_3_0_, events1_.user_id as user_id7_0_1_, events1_.id as id1_0_1_, events1_.id as id1_0_2_, events1_.date as date2_0_2_, events1_.end_time as end_time3_0_2_, events1_.name as name4_0_2_, events1_.notes as notes5_0_2_, events1_.start_time as start_ti6_0_2_, events1_.user_id as user_id7_0_2_, roles2_.user_id as user_id4_2_3_, roles2_.id as id1_2_3_, roles2_.id as id1_2_4_, roles2_.role_name as role_nam2_2_4_, roles2_.user_id as user_id4_2_4_, roles2_.user_name as user_nam3_2_4_, tasks3_.user_id as user_id8_1_5_, tasks3_.id as id1_1_5_, tasks3_.id as id1_1_6_, tasks3_.date as date2_1_6_, tasks3_.frequency as frequenc3_1_6_, tasks3_.last_date_completed as last_dat4_1_6_, tasks3_.name as name5_1_6_, tasks3_.notes as notes6_1_6_, tasks3_.user_id as user_id8_1_6_, tasks3_.weekly_DOW as weekly_D7_1_6_ from USERS user0_ left outer join EVENT events1_ on user0_.id=events1_.user_id left outer join USER_ROLES roles2_ on user0_.id=roles2_.user_id left outer join TASK tasks3_ on user0_.id=tasks3_.user_id where user0_.id=?
[DEBUG] 2020-04-28 15:53:52.993 [http-nio-8080-exec-4] Loader - Static select for action ACTION_MERGE on entity com.tasktracker.entity.User: select user0_.id as id1_3_1_, user0_.auto_fwd_incomplete_tasks as auto_fwd2_3_1_, user0_.user_name as user_nam3_3_1_, user0_.user_password as user_pas4_3_1_, events1_.user_id as user_id7_0_3_, events1_.id as id1_0_3_, events1_.id as id1_0_0_, events1_.date as date2_0_0_, events1_.end_time as end_time3_0_0_, events1_.name as name4_0_0_, events1_.notes as notes5_0_0_, events1_.start_time as start_ti6_0_0_, events1_.user_id as user_id7_0_0_ from USERS user0_ left outer join EVENT events1_ on user0_.id=events1_.user_id where user0_.id=?
[DEBUG] 2020-04-28 15:53:52.994 [http-nio-8080-exec-4] Loader - Static select for action ACTION_REFRESH on entity com.tasktracker.entity.User: select user0_.id as id1_3_1_, user0_.auto_fwd_incomplete_tasks as auto_fwd2_3_1_, user0_.user_name as user_nam3_3_1_, user0_.user_password as user_pas4_3_1_, events1_.user_id as user_id7_0_3_, events1_.id as id1_0_3_, events1_.id as id1_0_0_, events1_.date as date2_0_0_, events1_.end_time as end_time3_0_0_, events1_.name as name4_0_0_, events1_.notes as notes5_0_0_, events1_.start_time as start_ti6_0_0_, events1_.user_id as user_id7_0_0_ from USERS user0_ left outer join EVENT events1_ on user0_.id=events1_.user_id where user0_.id=?
[DEBUG] 2020-04-28 15:53:52.994 [http-nio-8080-exec-4] AbstractEntityPersister - Static SQL for entity: com.tasktracker.entity.Task
[DEBUG] 2020-04-28 15:53:52.994 [http-nio-8080-exec-4] AbstractEntityPersister -  Version select: select id from TASK where id =?
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] AbstractEntityPersister -  Snapshot select: select task_.id, task_.date as date2_1_, task_.frequency as frequenc3_1_, task_.last_date_completed as last_dat4_1_, task_.name as name5_1_, task_.notes as notes6_1_, task_.user_id as user_id8_1_, task_.weekly_DOW as weekly_D7_1_ from TASK task_ where task_.id=?
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] AbstractEntityPersister -  Insert 0: insert into TASK (date, frequency, last_date_completed, name, notes, user_id, weekly_DOW, id) values (?, ?, ?, ?, ?, ?, ?, ?)
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] AbstractEntityPersister -  Update 0: update TASK set date=?, frequency=?, last_date_completed=?, name=?, notes=?, user_id=?, weekly_DOW=? where id=?
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] AbstractEntityPersister -  Delete 0: delete from TASK where id=?
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] AbstractEntityPersister -  Identity insert: insert into TASK (date, frequency, last_date_completed, name, notes, user_id, weekly_DOW) values (?, ?, ?, ?, ?, ?, ?)
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@79be1453]
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : date
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : frequency
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : lastDateCompleted
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : name
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : notes
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3cadcc9e]
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : user.autoFwdIncompleteTasks
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : user.events
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@23fda7b3]
[DEBUG] 2020-04-28 15:53:52.995 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@65c01a44]
[DEBUG] 2020-04-28 15:53:52.996 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : user.events.date
[DEBUG] 2020-04-28 15:53:52.998 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : user.events.endTime
[DEBUG] 2020-04-28 15:53:52.998 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : user.events.name
[DEBUG] 2020-04-28 15:53:52.998 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : user.events.notes
[DEBUG] 2020-04-28 15:53:52.998 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : user.events.startTime
[DEBUG] 2020-04-28 15:53:52.998 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : user.events.user
[DEBUG] 2020-04-28 15:53:52.998 [http-nio-8080-exec-4] MetamodelGraphWalker - Property path deemed to be circular : user.events.user
[DEBUG] 2020-04-28 15:53:52.998 [http-nio-8080-exec-4] MetamodelGraphWalker - Visiting attribute path : user.roles
[DEBUG] 2020-04-28 15:53:52.998 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@12c7522b]
[DEBUG] 2020-04-28 15:53:52.998 [http-nio-8080-exec-4] QuerySpacesImpl - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@77b0680d]
